id,lgbtqiap
BF0UJ2Z7JZ,Yes  
OBTXRBJ4AS,No  
J7BQZEONVI,No  
88YQNOCC4A,No  
78I1D10V2I,Yes  
L16BL46DXA,No  
INFXGO5QR7,No  
TSUBV8RHUZ,Yes  
WMJ4P74FYH,No  
URZJ3V30F8,No  
WFBNP516E7,No  
43R9GGF27A,Yes  
IMJ7X2J1EP,No  
6NRVHQSQSP,No  
0DO210YZMG,No  
VP3SUAOYV4,No  
EOTZFPEHSF,No  
WGVDRV5YAI,No  
B5UJVFZQ31,Yes  
E7XJVQ812L,No  
PBLY1GMPBU,Yes  
A1SP41VMHU,Yes  
914XDZXO2O,No  
PF3RWX42V7,No  
ER72ZQARX4,No  
5LIAFXGAUJ,Yes  
1M2V099KDP,No  
FQOECAQMDU,No  
OHSMM02E55,No  
QDAC4KKNWD,I prefer not to answer  
NBL20EG8QE,No  
QNEWYSE4OQ,No  
SM8R162S37,No  
DZRT7135PU,Yes  
7I6VQDCXU3,No  
YI2FWE1NQJ,No  
TFVZ6ZE11A,No  
6Q7QTW2Z8C,Yes  
D763FZB53X,Yes  
QAH2N3Q68O,No  
4N4POKM2UZ,No  
HX2FFS95BM,Yes  
PWB0HYKNRD,No  
Z2EEVAS2RY,Yes  
G46G6LWHH4,Yes  
O1HF0OCA5L,No  
LDCON5PVL3,No  
32UXIB6DX9,Yes  
ZPWEV90LP4,I prefer not to answer  
5SCQPS88OF,Yes  
VSS5TXKDDM,No  
5ESTMCYZS0,Yes  
90TTWORQGH,No  
ZMVELR0T6H,No  
RSKXUKY5CL,No  
TO4MIM7SIC,No  
AH54YKQ0QO,Yes  
HVEQ5DSVW3,Yes  
D5DN2I8T7T,No  
39JLXWU00Q,No  
9T4ZR7HR6A,Yes  
JWIM1O71SN,I prefer not to answer  
P3EGIDJY1A,Yes  
465WDESB9E,I prefer not to answer  
BXKRXK6J6D,No  
N290378D18,No  
JBNUVXI9A5,No  
F3XVM9KLUU,Yes  
2VQQ73KJ2G,I prefer not to answer  
89H0M1XCF7,No  
9VJ97SYNZ3,Yes  
GJWT5WSIEH,Yes  
YW5275TTHU,Yes  
3ZY4ULYIYA,No  
TDFB3ED62G,Yes  
AOIVDSP4D0,Yes  
U4IE71V7QS,Yes  
K16YCELFW8,Yes  
7N653BGSOJ,No  
LSW0RTVXV4,No  
70QHWKD3ZR,Yes  
WO2O2A9JWA,I prefer not to answer  
HBTABJZ423,I prefer not to answer  
Y2HIMXXX75,Yes  
Q56ELF4L5F,Yes  
M915SKQMS1,Yes  
B7STCJ3S3X,I prefer not to answer  
YKOVENSZ4T,I prefer not to answer  
NKPKY8RC9F,No  
4LDMMXATDZ,No  
I0UET0J5VJ,I prefer not to answer  
1PAWGOT14Y,No  
2OQLRBKJC3,Yes  
7GEJ3Y5L4I,Yes  
CQCFJLBO6U,I prefer not to answer  
VYP3YBCMWH,Yes  
WRLF8J630Y,Yes  
UOOAFKDFYN,No  
ZUF49ZMHN5,No  
K7JBM71JPV,Yes  
2A8SAQE30W,Yes  
9UT8DEMC1S,Yes  
XK3FAPS9Q5,No  
LALEZBWAT8,Yes  
UXTCLQ31QI,No  
H79LPRXILZ,No  
NSNGWTF7XM,No  
VEAI53SEA3,No  
S4HSMOKTQ6,Yes  
1DOUDQWH42,No  
NWREXG692K,No  
EK14NTW6KL,No  
DBZTYUUR97,Yes  
T3TA3U5G2W,Yes  
QUQFLL1OFJ,No  
A0J726RTIM,No  
1T7C2QZ1K6,No  
YNXCD9AIGO,Yes  
K8ZT6DPTRA,No  
BU1059IVM5,No  
F710FBOBW8,No  
WWOCXGE9HK,Yes  
CC7B6WPBB1,No  
FQKT1S6F1Z,Yes  
GKLNUEH554,No  
GFJQT3KLUZ,No  
PUKFZ2DOJE,Yes  
BFH52MN5PM,No  
4DDH9JWBYQ,No  
QUX3FE5C1I,No  
SLZ2AKWEUZ,No  
QPI93KAIH3,Yes  
15PEP3KFMH,No  
RUGEOZV9M9,Yes  
G0G84GKJ2N,I prefer not to answer  
E0M0FI9Q1X,No  
PCKT4QB3CI,Yes  
W7M2KWCL4L,No  
O3N7M4FYGU,Yes  
Q2A8MRHEZQ,No  
7O1VAVMIIS,No  
9MYZ2V99TZ,No  
E0J8S15XS0,No  
Z2SRWDMJSY,Yes  
PLFKVQEKQB,Yes  
DUG1A97OKZ,No  
VN4J6FS0MS,No  
71BJW1NWW1,No  
ABJ9NZ3WJ0,No  
RD45T3NKR5,Yes  
3CILBQYGK8,Yes  
60J4XFT9HH,Yes  
WREW5NL6JN,I prefer not to answer  
9QLCCB7O2M,No  
QZHHP99RG6,No  
9BZ2DNIZOD,No  
ABSN85DMZT,No  
KM6QSR1AUB,Yes  
ML50PKDK5L,No  
1CRAR661Z2,Yes  
4OW6Q8T896,No  
SW5L9RYYT0,Yes  
LPYPD9NSCG,Yes  
KINZ2JWREN,Yes  
6TAQQZP18U,I prefer not to answer  
3HTUBQ92X2,No  
1KIQCNZOLK,No  
KJRFHA1O15,Yes  
PKSH6898ES,Yes  
UYSXNE01XE,No  
ITWW5HGCIO,No  
G9S4XSEFBR,No  
IZO5FW9I3O,Yes  
CNI68OKMIR,Yes  
J96L6J17ST,Yes  
KZXB9R2681,No  
ZTKJ8679M8,Yes  
1X5PFWAHHG,No  
50TGGICQ72,No  
1VPZLP4U6L,No  
8I65YTADKY,Yes  
ZJB7OQG1RP,No  
JVCKAFA8S7,Yes  
LBC6KXR3SQ,Yes  
4V8ARM0PF0,Yes  
BU85X2AQ5Z,No  
801BSWAAX2,No  
JPQ3NKLJTR,No  
961C6VYUM8,No  
PI8B37H0KG,Yes  
UUTT5QKCV0,No  
YXMZQT44M1,Yes  
OB1MPKG8L6,Yes  
B1KZGF6JL1,No  
74767HBM23,No  
LBKWQ8CJ8N,No  
P7YJUV52BC,Yes  
0UVBDTQL7V,Yes  
PG3P7WKHVV,Yes  
5JFRWCI882,Yes  
SEP6HUJ7ZW,No  
83BQ5ICJWC,No  
6HI9B0A7KX,Yes  
SCOSZ2I4LP,Yes  
7YKTYNISVA,Yes  
5NMEWN4BNK,Yes  
ODY7JFOGS7,No  
CHED7KLZTD,No  
KF65Z6EYLG,Yes  
IPZOEXYSE8,No  
JZMDFRD65Z,No  
EYUK027133,No  
NDY1HUXTNP,No  
F0L54A7N43,Yes  
QE7T09D3ZM,No  
VJGISQY4WO,Yes  
HU0XC3924J,I prefer not to answer  
B0PXTAFIAG,Yes  
J8DM7DVX1M,No  
D8YVYC9JA8,I prefer not to answer  
EZVG1YY3F6,Yes  
XHQ5PWCP02,Yes  
1LESSVGC8F,I prefer not to answer  
IZPM85UYL8,Yes  
YBX610YCEZ,Yes  
JBPYSEPRQF,No  
5Z0LCU89VG,No  
FEICYJ6Z5P,Yes  
KOHVNFR5I4,No  
IL3OSTNQ5N,No  
YWG4QNSA5U,Yes  
6CP54A8WRI,No  
8XXLMZ5TVN,I prefer not to answer  
81RP4FMO13,Yes  
ELH15L4MU0,Yes  
NDY1QSC2HQ,I prefer not to answer  
NL42OAVQLZ,Yes  
RO9KD5NKGF,No  
76S9JMCZ2U,I prefer not to answer  
JNFBA6F0M0,No  
L50UPLTZ26,Yes  
4GT718KC51,Yes  
UC8UIJQI1V,No  
WGY3VFQU3E,Yes  
8ZA4MQJ8JJ,I prefer not to answer  
TWEVXZZRV2,Yes  
0PGZCIH3QL,No  
9KYRDAT9GH,No  
BU7QW4VQR0,Yes  
JO1OFIDQQR,No  
DMG3LRDR4J,Yes  
8VX5EIHAAJ,No  
6OD35K3ESO,No  
7KU52EQ5TV,Yes  
T3G4IWUVGP,No  
A992KO56GL,Yes  
7EK29CRFVQ,No  
DO4SBK8AJO,No  
0F7HH30N4S,Yes  
7X5ECTMW5A,No  
QT503L6XWC,No  
ZOXO4FQ15F,No  
OSF13FVLGX,No  
KV29SGM1AF,Yes  
QHDLA5IU3W,Yes  
LP8F1Y33BE,No  
Z07X8CVW9E,No  
DTQOQ9RIU4,I prefer not to answer  
10X9JSG5LB,Yes  
6M8LXSF5F7,Yes  
M51TOTPC8N,No  
61HIOYQG30,Yes  
3N1R3DIQHI,No  
NRNQAWZOZZ,No  
NOT1KGSYHT,I prefer not to answer  
47YQMVKIDT,Yes  
ZOB6KR7CTP,No  
LA6JYCW1VH,Yes  
3TFLWJ6SJ9,No  
7ITJV4P8YU,No  
OVKJL6YC53,No  
MYTDEXFFJP,No  
VAMHJJIM46,No  
KOP55MMLXP,Yes  
808V6F4JAY,No  
HQ4VMLB1GD,Yes  
0RTUSYJQK1,Yes  
JGZEJR067E,Yes  
FQ2UZ1JIB5,No  
K2QKEDXFJU,I prefer not to answer  
XE8RY5VY1R,No  
MMMWCELVTM,Yes  
V9F5WVOWB7,Yes  
MVVPEWLIPH,No  
QRRBLV528U,Yes  
NWQH92EJJ8,Yes  
KK8WMWVPK7,Yes  
85BKHOB9J6,Yes  
OKMBKORSJ3,I prefer not to answer  
IIV9EL0SNK,I prefer not to answer  
LTDFS407YK,No  
O3MNZFNXSL,Yes  
HSVR3NY15Z,I prefer not to answer  
H5HS0PEU3S,No  
G9DJUQ01IA,No  
S6NMKIDJ38,No  
R62AFS5FJP,No  
M9T18YOXNW,I prefer not to answer  
HY07AUMJQA,I prefer not to answer  
5QHOFP6602,No  
QDJA2Z3AES,No  
SO3EHNQ4B3,Yes  
7ZLTT9BOYF,Yes  
EG4KWAHXDS,Yes  
ZBWVA2PGWJ,No  
6OV8NXR0AW,No  
B3XL9NK2SH,Yes  
AN86D2SWZI,Yes  
9ZDEVXLZBO,I prefer not to answer  
8XZ6EM830A,No  
OOPZ7AXIU2,I prefer not to answer  
O51VD6HO0G,No  
5EAN6JS00I,Yes  
CSGKYZ2KB4,I prefer not to answer  
8BLBHD0WOD,Yes  
I3JCWE0D5X,No  
64DF162P6N,No  
EQYM1PVV63,Yes  
DT6YDT3CA5,Yes  
GDNZW0ZG3X,No  
LBR9QG6115,No  
OUGJNIVWVJ,Yes  
H15M4UXHO8,No  
AF2US21BAS,No  
3W0426FY6Z,No  
24BDS5LCAK,No  
UI7QJYWEOT,Yes  
9NSWAWC9YR,No  
VXQ73V2D9V,No  
RGX2RBTIZV,Yes  
0M7X3YORUD,No  
PXY5MRSL7A,No  
KLUNR5DWU2,No  
V08PS7WE2T,No  
FO1SN3M1KV,No  
9K026GBG8O,Yes  
VWRJV8CCMD,Yes  
EJHOP0USLS,No  
00FQNAD93Z,Yes  
R0CSNX5G82,No  
8ZKMBOI9I2,Yes  
SGJE3FQHY1,No  
4QB7HJ64Z6,No  
PV6I5P7J44,No  
J6U1UWXP6R,No  
OCVQ42YML6,No  
VF18G431S3,Yes  
PUU5CH4JCI,Yes  
0I5CH5JTLZ,No  
Y3FZ4WPR12,Yes  
WMJK7UOI9V,Yes  
59UPVO24HF,Yes  
IPCVHU690S,Yes  
9WVN914DLX,No  
TQ0N6H8TG4,Yes  
6SV0DOTET3,No  
7Y2RNHB9RM,No  
BQC3C3R1Z8,No  
BE4BXH15V5,Yes  
D5ENPLJTVE,Yes  
2AAQJPKJH5,I prefer not to answer  
CS9DDCJUM8,No  
20I6P8I2XE,Yes  
QOHJ7UWOUS,Yes  
ISUL9KDTKS,Yes  
KWS0A2RKHQ,Yes  
12VY1E29L8,Yes  
Q7M4H6FGW0,Yes  
3B07I64VFC,No  
DNJZ9THGBD,No  
YHXO1X33UW,Yes  
HBBAAT5RG5,Yes  
1NNZL04D0Z,No  
NL2DBPKSZU,No  
FOCG25CMI9,Yes  
BP7J5XLMAF,No  
MIWYOMDY8A,Yes  
DAT5ZCGXOY,No  
AO9CKTIXTE,No  
TW2UG18T3B,Yes  
M2H87QPF57,No  
F3HJIKX14O,No  
PE2UZBPI5X,No  
X18ET2PUN4,No  
N2TFEE9K7A,No  
K1B0LHW711,Yes  
L8BK9QIENM,Yes  
3RIIJRW5O7,Yes  
FMSUHU9IXT,No  
K90AF7S4WO,No  
DC1W1K8NYG,No  
0FH3V157UI,Yes  
8YTFXRRT1R,No  
1FUSXSRWLF,No  
KMIVS5DWX6,Yes  
WGF5LYYD85,Yes  
HMXK6683VX,I prefer not to answer  
0Q1U3I1UWO,No  
6C51KNWVJ7,Yes  
0TOR5PJQ08,No  
B46AAGPICA,I prefer not to answer  
84XH1N7SE7,I prefer not to answer  
AERO58DGUQ,Yes  
9NHDXCYT4L,No  
UXDFQ800AC,Yes  
GRZKI5QZW6,No  
5HKZ83XGT3,Yes  
MOCWFEFHXT,No  
QM9VT4GFHC,Yes  
IUJI7PY2AX,Yes  
ZMXGMKK4DR,No  
A7AHAGPSP1,No  
MB7C62ZN72,No  
5CUOA6ONOW,No  
6MC1UV61B4,Yes  
3AF8OPU3O8,Yes  
6GXCT9K5I9,I prefer not to answer  
WZWIEDDE3U,Yes  
RUJSMPRH3D,No  
59AGVNVUUX,No  
P4HLV55151,No  
SMAX4X9FDA,I prefer not to answer  
SOM4BOR69R,No  
WT9TM3UK0B,No  
99KR88OO8D,I prefer not to answer  
50NASTMDRW,No  
4YXV53SU3S,No  
QBT7L8QGAT,Yes  
1I817M0EGD,No  
CD0Y3VIFFT,No  
TC6NXIJRBP,Yes  
S1I3NL7RQN,Yes  
HPBC3ECW6Y,No  
3MKMRXT0Z4,I prefer not to answer  
FRXDC4OMWW,Yes  
J6P4C80E58,Yes  
FTA3NQPP38,No  
WKAWUUNKE6,No  
X10YVB0DNY,No  
3EJBKFOFSJ,No  
NC17WK578Z,I prefer not to answer  
ETVKH1YRXH,Yes  
LPLWXHN37P,I prefer not to answer  
QO3DC47OSZ,Yes  
ENWSMXUFKV,No  
CHVRRGX9QP,I prefer not to answer  
7XO9DSW19Q,No  
8SVVLCPY7V,Yes  
ZF65GZ3U78,Yes  
YSNS2C2NCA,No  
AUUBJ4MTDK,Yes  
P35UWTHBKY,No  
YKZ7TCF0T7,I prefer not to answer  
7EI7W6G20O,Yes  
1MJK3GNNUS,No  
LHMZ3817O3,No  
KYIHIIOEEU,No  
BI43BKCZLW,I prefer not to answer  
4N39P77VF6,I prefer not to answer  
BU2C8MFV11,No  
O790X8BRE7,No  
4ZZJDCYT8G,Yes  
9HV8PO0LTD,No  
CD215USQJZ,Yes  
1PPRFR59HF,I prefer not to answer  
ITVZSCMHOR,No  
VM11W18VRV,Yes  
HMKOOVAZGR,No  
LIHDUQ43LF,No  
V2U75JSCQA,Yes  
OGSOYSB4KI,No  
OPB5OX2XLI,No  
FSA9MTVHHA,No  
4UGKLF4LK8,No  
ZH3TZD0RQ4,No  
ZIPJUQ6G8H,Yes  
1WW2H1C104,No  
KY2V1YSO06,Yes  
43UVPE13UE,Yes  
SXUY0QENAT,No  
2C42HGLCUR,Yes  
E6IIAKXMJI,Yes  
6D8SIWUI2M,Yes  
9U5F27KCLA,Yes  
XMXGO30CI3,No  
OUEN7UATK8,Yes  
0FX601PYML,Yes  
2U0U7NAIN3,Yes  
S5ZZHV88L1,No  
UK4L1OY5VW,No  
PQUZS1XLPP,No  
O4KUUP95D1,Yes  
4JKAZN1U5I,No  
0KP98GKJWU,No  
6HX8CACDMD,No  
ZRBYGQK2ON,Yes  
V2AQXJDKK2,No  
DUCWCTAXVC,No  
SD35DSSL11,No  
2MPN3LSBWX,No  
K95I2WE606,I prefer not to answer  
6TAG20SKZ7,Yes  
L7GKWLVYEI,Yes  
ICYAPQ077X,No  
X0EKJ4R5EH,I prefer not to answer  
ZWM32Y2Z0W,No  
NQAX9I2FJ9,Yes  
ERPMXEIUI9,Yes  
G6N28IRZ48,No  
QOMFVX2959,Yes  
XMYZA4OM1W,No  
QFLYCO36DC,No  
MNSPFP8ZE7,No  
BYHB7OVXEU,Yes  
BA0H1NJK7U,Yes  
RFX558TVZQ,Yes  
UI2XA084TS,Yes  
VQDUV6KBU7,Yes  
TUGIPEGOAL,No  
3O5L94KAX5,No  
BW4DQRBDY3,I prefer not to answer  
ISSXXX2M47,Yes  
X5MSAMMO2F,Yes  
MIZU2HEURT,I prefer not to answer  
MB6W4TMZR2,No  
O34S2WE62R,No  
UNYRFSU1HH,Yes  
7TTL0BFDNS,No  
813JESQROF,No  
ABUXM25R50,Yes  
1XE2OAB8AI,No  
LBGNQD12XJ,Yes  
ZT7M5UCW7L,No  
PHR21E8HP8,Yes  
UFQ5B5H09H,Yes  
U6MKZ8H1XC,Yes  
57EF8041HS,No  
OHBDE8IL9U,Yes  
VIY827CYO1,I prefer not to answer  
QQZB27NSP8,Yes  
8CYF6RKPVI,Yes  
8A1L6JGPNM,No  
I06GPNSJ4T,Yes  
UHQF1EOKZB,No  
55UVOMQ1QO,Yes  
HT7L9GZ67O,Yes  
AFFBUER9CI,Yes  
UCJI90QV5P,I prefer not to answer  
FV0QTQB0Y4,No  
U7BLVRVOIA,No  
BAHINB9G60,Yes  
651JTTM5UW,Yes  
EFC5XOPQT8,No  
G8MLAQZFQR,No  
LYP2H8CMCJ,Yes  
6VW50T1LQQ,I prefer not to answer  
EUDBI7VDPW,I prefer not to answer  
144Y0XBML0,No  
YKEBRHG9D0,I prefer not to answer  
CGZIL7EP8R,Yes  
4O2A1YXK5C,Yes  
71ZRIBXH7Q,No  
X8XC3QW96X,No  
7AZ38OEENZ,No  
CFIYINOHTI,Yes  
IKQ0S8O6PL,No  
L0XBN3ORWM,No  
JB1XMTFKGK,No  
YI5CWHZD3J,Yes  
I5CZDW4VHK,No  
CWW8CJ1HNN,Yes  
KJR09IZLGC,No  
NPV52EUYIQ,No  
9SYGCC8M81,No  
WKVMBRKFAO,No  
3XAA82LU3A,I prefer not to answer  
GMGBSCQFRL,Yes  
JPGE3N38IU,No  
XXSJZGKDVQ,No  
FRXB4FQSG5,No  
K2X7EG4O3K,No  
YIGK17D3XT,No  
S4ESL01IWS,No  
A1CBBV16JV,No  
63WWQLOUPK,No  
2V9BGDYW5X,No  
INI75XZCBF,No  
66BWXJUW8U,I prefer not to answer  
UTVEBYHCJM,No  
NSX0HIBXMI,No  
4V5CQWCEW5,I prefer not to answer  
RS27TPR49G,I prefer not to answer  
I0I7XB19XY,Yes  
BTJQN4XLZS,No  
C28P5XXS86,No  
VK3KZY26CT,Yes  
LMQFZIHOT3,Yes  
PC798YN0LP,No  
44BBSDWZUF,I prefer not to answer  
720ZP6QU8S,I prefer not to answer  
QG8EEYUM5E,No  
RJV4JO9VDU,No  
PMS9K4XQ2V,Yes  
IULDTX0MMR,No  
W65A22ZC2Q,No  
E0B7GKIU3E,Yes  
KK4YDL53EN,Yes  
3I4ZL7NR01,Yes  
YAU1UTF81N,Yes  
AI3X4YS5ID,Yes  
24B27SQPGR,Yes  
QRQY6MRBQJ,Yes  
1WYOQ2WWQL,No  
0A3DS4FQCG,No  
ZA7D6V9UV2,No  
872U4977CD,No  
PG07FP9TA7,Yes  
213L0GLPDK,No  
ESXD4QLAEW,I prefer not to answer  
VOSI04N2HN,No  
05IJLDOK4K,No  
3U09EGQQGW,No  
8KSX59V4F8,Yes  
88E3GO4FXS,I prefer not to answer  
BHYYFI31DD,No  
Q1ICNXHV5T,I prefer not to answer  
T4R5JDPN39,No  
I31OQCXN2Q,No  
BEJIZJDIEL,Yes  
JLWRDCS6P1,Yes  
FPODSJRJN5,Yes  
8WEHVYKYMK,No  
AN8C5Y61X6,Yes  
LTCZJVW8M7,Yes  
NFRJGP30FJ,No  
H3X5TO8N1U,Yes  
FTWK6R9P1O,No  
GOYFQG7EQC,Yes  
JLUL0C0L0L,No  
UBHBQ32OY4,No  
GY35UUHBC1,Yes  
EJ7EKWLPLA,I prefer not to answer  
9A1E2PH6SD,No  
6MAQ7XXETF,No  
INFXE9P70U,Yes  
2AUHWU376K,I prefer not to answer  
XI5E2QNITE,No  
GVVB3UF2VM,No  
JW8V46OUZC,I prefer not to answer  
B2636H9ML0,Yes  
FFBNC18NDW,Yes  
D5S53C3N6J,No  
7WSWP5TBIZ,No  
QY0S1717ID,No  
QQ6QKNQEFM,No  
NN6RY9Y1PK,No  
Z3EBTJG2N9,No  
EHLIWJZV0B,Yes  
0CU26XJ1US,No  
S7N6JRVY43,Yes  
0XRCLV975Y,No  
EWI7X43UT6,No  
9XMM5OJ25R,No  
2L5Q8KH8IH,No  
7QVTKQCZ7S,I prefer not to answer  
FDNUGVVUZC,No  
9K5T62T0YK,No  
D7GLU20A12,No  
4PF1C9C7AZ,No  
R7E8QVBC74,Yes  
V3Y5L5LSQB,No  
ZMSV8YQUQG,Yes  
9JI077U0W6,I prefer not to answer  
L81ETARF9B,Yes  
IYIOBCUEL0,Yes  
4KH0TX7W6L,Yes  
ENTNWJ9J5P,Yes  
FLO76PNE8R,Yes  
EDZ8X99KCT,No  
U521NEX301,Yes  
YRBG084O90,Yes  
S8081AH9PC,Yes  
WASDSWMF6F,No  
Y8KEX4OZ9P,Yes  
S888XHYHUS,No  
1U5197NW97,No  
B5OE0W0U4N,Yes  
6P5T7T3CMT,No  
BPX6IY3M23,No  
CZ5KQF6G5D,No  
IVQ0J4ZJTD,No  
KGPAABN42E,No  
I01A9W620M,Yes  
CME3QUPDD6,Yes  
9PBSJFSEXB,No  
Q9QJ7583C0,No  
478CMA70QI,No  
7OXWX1928Y,Yes  
5P03MXF0W6,I prefer not to answer  
HF93TYIIAW,No  
5VG41IT59P,Yes  
37OOYNFWWW,No  
SKCDZD5DTV,No  
7CFVI2D7LR,I prefer not to answer  
QGLLXSMAGK,I prefer not to answer  
95Z4YRJLGQ,No  
7WDTISQMVO,Yes  
HFDHOH60BV,Yes  
W3TD4MSRTU,No  
JEW769R5C2,Yes  
AZRXYSMLN7,Yes  
7XDXSLFMD6,Yes  
46OX1OOFR5,No  
VSA00B1NC6,Yes  
I2AK7S6S1G,No  
IQJSG40MWY,Yes  
BUT4H4ITQ1,Yes  
U1T82I5F0N,No  
E7W4P65WZK,No  
CMVBWCRJX8,Yes  
SMS5900R7X,Yes  
Q55H558AB3,No  
AQYLKMGF9Q,No  
9MBKFJRK2Q,No  
GXQ34NM1V3,Yes  
W3ORUPPAPE,No  
Y8159OFKEP,No  
G8E65Z4G1V,Yes  
2AHRD5NULZ,No  
6AC41E0DCN,I prefer not to answer  
61H7A0DKHW,No  
QSM7MMZMDP,No  
X4CJWJLJEF,Yes  
3AQKJKAPXX,Yes  
LDE7QMXS8K,No  
TCG245V8BL,I prefer not to answer  
FYDF1ZW5OS,No  
XHJJCFSQX4,No  
BWGW2LJJXM,Yes  
QOY4U0AVWD,No  
YR0ZM8UFKE,No  
3HMVUKWQYV,No  
KQBZPTV4W3,No  
B36R05JGZJ,Yes  
C35L8Z4EQI,Yes  
L0WJ3QFRG0,Yes  
4GHW1ZG5OD,No  
4W4YXRY3ND,No  
WK6CFUQRNE,No  
U9M4BK6HM1,Yes  
GIQFAEH88N,Yes  
3MUK4GRUR7,No  
IDS4W8H1W2,No  
17AKXUNI39,Yes  
KT4RA4A2AJ,Yes  
HLP8PRM21J,No  
S8QA6HADW8,Yes  
B2HTTE4N0V,No  
MV89AMQ97Y,Yes  
0SUHVEA0J2,I prefer not to answer  
Y0ZK4WXN4R,Yes  
VB5TPQTQ2T,No  
FHBVRU4SCT,Yes  
KCTYQIYO5F,No  
15I97AUF2J,No  
H0FQOXUBUC,No  
XMDKR58CDI,Yes  
2GLVA668BC,Yes  
9GO8PQ6QKQ,Yes  
AL655M5AE9,Yes  
HYDZ5HRVEF,Yes  
4PQZAUJOGK,Yes  
TW75S3LO7Q,Yes  
ND3DU5482K,Yes  
2GGWI1RFQ3,Yes  
88QFOOK5QE,No  
IKJ8FV63JG,No  
KH1VTZK8RC,Yes  
YBZ7VTQLNU,No  
DEOT4ZYBVL,Yes  
L35TJUIIWW,No  
M6Q5Y7G29R,Yes  
BL64UXDLBZ,Yes  
GE92L0P1E9,No  
Q9FX4AIBE4,Yes  
45W1KMG202,Yes  
S4KTA8WQCO,No  
9DERTUD4EH,No  
MT08M7Q1RR,No  
R9YUUAMWGS,No  
CIBE1TC48J,I prefer not to answer  
DAI0QB6TNN,No  
4DB8MS4ACQ,I prefer not to answer  
GG6FBZPO5E,Yes  
USJQIYUUC6,No  
NLZGV36WLV,Yes  
S2JX2JXL3S,Yes  
TIQBY7KXHX,No  
91QCV85AF5,No  
MNY39PA61V,No  
QOGOCKLCVH,No  
VWQ01LJMHY,No  
OU56219GFE,Yes  
S9WI1BCDQA,No  
AJMZRYBOYT,No  
YAZO8TYFV3,Yes  
GL1ZJAF46J,No  
KL1Y1EEKAT,Yes  
YMCL05BO01,Yes  
2QA6NEYL7Y,No  
HUOBEZASYJ,No  
B3PRQVT2MA,Yes  
TG2TITYE4H,Yes  
J3E7J8CNDN,No  
4K0CQZFX2D,No  
PHD3HJWPVJ,No  
06HNMYE2ZZ,No  
ZM7ZBY1DVW,I prefer not to answer  
1N6E6OT1PT,Yes  
0I9D2P97SR,No  
KBBJ95XI1G,Yes  
SOFXY6ALEQ,Yes  
54EPP7RGC8,No  
WWXW9Y40JD,I prefer not to answer  
VYGKNYXC6W,Yes  
YP178FRYDB,Yes  
MS0TNBGW2F,Yes  
IDZN5XOY4R,I prefer not to answer  
XSKIJWOIGO,No  
9YXIVL9732,Yes  
LXY6264PFV,Yes  
ZGV17E4Y6X,Yes  
DA1VE6NN6X,Yes  
FCNRPN9PJG,No  
68TPYYXXXT,Yes  
CKQMTR1DIT,Yes  
CAV2IUX579,No  
TV2BXSRHUR,No  
3GUSM1ALED,I prefer not to answer  
J2XXZGNS24,No  
BEWXQCVFF8,Yes  
3G5UMR0V3F,No  
2OXIQBFZ9V,No  
6H6TILPF58,Yes  
L6H039VO73,No  
HK7C8IW79O,Yes  
DQ8MULJ1ZW,I prefer not to answer  
40HIKCM6OH,No  
H0TSI424XM,Yes  
7IUBKH9H9K,Yes  
6XI8BASDZ5,Yes  
0SL4DG0RQG,No  
5PBY9PUO4M,No  
YJJSEC09X7,No  
PMG9OWT0GB,No  
IDP2CYRMPR,No  
GMPIM9Q07K,Yes  
WKIPTVQDYU,No  
V6R810DZIR,Yes  
ZJOWSM070W,I prefer not to answer  
13VP7FPRM8,I prefer not to answer  
4VQZH0UMBF,Yes  
59NTJ9JV95,Yes  
JJRQQKYGG2,Yes  
XELMAO94WE,Yes  
4BUOHLW9GA,Yes  
A4T5R63FL8,Yes  
N9II7AZALG,No  
TJY9HO36KK,No  
03GJVBSC6N,Yes  
J2WIEZ3WQP,No  
MH1W9JKR07,No  
ZXL2NFH7FP,No  
P7WBBJBU5Q,No  
4O2K0J659J,No  
S75UI59JHV,Yes  
XDKSA0XXXC,I prefer not to answer  
U9SI5SW5J1,Yes  
NX5S2VZ4SO,Yes  
GXBKS67KC0,No  
1QWJ5VLIAN,No  
DDRKHO4HR1,Yes  
WBIQ8MIMIE,I prefer not to answer  
3PY2ZE1HOO,No  
P6WLYKP8IW,I prefer not to answer  
SOR28BFMK4,Yes  
7DT38CGNNN,No  
OLNAMBPU11,Yes  
5U5LUBDNQE,Yes  
FHLKW7F1UP,No  
8EUDJB5KWD,Yes  
92O43PD1P7,Yes  
AWLWU48II3,No  
XCXHXYQJIQ,No  
WN0BKU4ZHN,No  
G9D5FZH8PX,Yes  
2EWOSTRZAS,No  
UDWS2HT009,No  
AB946A8M0B,No  
D48WPYXCMJ,No  
P5JGK56L1P,I prefer not to answer  
I2EXPZORNJ,No  
A81CE9EJUF,Yes  
5YEPGXY2XW,No  
HZMV29QV96,No  
XK5FOWSXM1,No  
5DHLFK0BC0,No  
BCNB16WI4J,No  
OF0XQ7VF8X,No  
1W0GINOVE0,No  
RLQL25FBG2,Yes  
VH7V38IIDU,No  
REXD6JK4LN,No  
U508LUK4GX,No  
R4YOBCK5I2,No  
F26KI1R81I,No  
SQPIE1069L,Yes  
DZ7UNDB2KU,I prefer not to answer  
